scenario_id,model,stratum,season,prompt_variant,location_description,fawn_station_id,target_p10,target_p50,target_p90,reference_year_count,p10,p50,p90,interval_width,relative_interval_width,target_interval_width,confidence,crps,crps_relative,mean_pinball_loss,median_abs_error,median_abs_error_relative,latency_ms
random_fl_wet_natural,gpt-4o-mini-demo,underspecified,wet_season,natural,My grandma lives somewhere in Florida — I do not know the city. How much rain should she expect from June through September?,,20.032,28.935000000000002,39.57900000000001,624,23.8,28.0,32.2,8.400000000000002,0.290305857957491,19.547000000000008,0.85,4.774713625568497,0.1650151589966648,2.2430742521367515,6.143477564102564,0.21231994346302274,110.0
random_fl_wet_statistical,gpt-4o-mini-demo,underspecified,wet_season,statistical,A random Florida agricultural monitoring station drawn uniformly from the FAWN network (any of the ~50 stations statewide).,,20.032,28.935000000000002,39.57900000000001,624,23.8,28.0,32.2,8.400000000000002,0.290305857957491,19.547000000000008,0.85,4.774713625568497,0.1650151589966648,2.2430742521367515,6.143477564102564,0.21231994346302274,111.0
miami_dry_natural,gpt-4o-mini-demo,specific_station,dry_season,natural,"My grandma lives in Miami, Florida. How much rain should she expect from December through February?",440,3.35,5.359999999999999,10.081,12,5.1,6.0,6.9,1.8000000000000007,0.33582089552238825,6.731,0.85,2.8508696130462448,0.5318786591504189,1.3930555555555555,3.229999999999999,0.6026119402985074,112.0
miami_dry_statistical,gpt-4o-mini-demo,specific_station,dry_season,statistical,"A FAWN agricultural monitoring station in Miami-Dade County, Florida (Homestead, station 440).",440,3.35,5.359999999999999,10.081,12,5.1,6.0,6.9,1.8000000000000007,0.33582089552238825,6.731,0.85,2.8508696130462448,0.5318786591504189,1.3930555555555555,3.229999999999999,0.6026119402985074,113.0
gulf_city_dry_natural,gpt-4o-mini-demo,regional_inference,dry_season,natural,"My grandma lives in a Gulf coast Florida city of about 100,000 people — not Miami or Tampa. How much rain should she expect from December through February?",480,2.241,4.525,10.646999999999998,8,5.95,7.0,8.05,2.1000000000000005,0.46408839779005534,8.405999999999999,0.85,3.0281831417201914,0.6692117440265616,1.4710416666666668,3.5012500000000006,0.7737569060773481,114.0
gulf_city_dry_statistical,gpt-4o-mini-demo,regional_inference,dry_season,statistical,"A Gulf coast Florida city with roughly 100,000 residents (North Port, FAWN station 480).",480,2.241,4.525,10.646999999999998,8,5.95,7.0,8.05,2.1000000000000005,0.46408839779005534,8.405999999999999,0.85,3.0281831417201914,0.6692117440265616,1.4710416666666668,3.5012500000000006,0.7737569060773481,115.0
random_fl_dry_natural,gpt-4o-mini-demo,underspecified,dry_season,natural,My grandma lives somewhere in Florida — I do not know the city. How much rain should she expect from December through February?,,2.622,6.545,12.454,454,6.8,8.0,9.2,2.3999999999999995,0.36669213139801365,9.832,0.85,3.040110827028038,0.4644936328537873,1.4774302496328928,3.511145374449339,0.5364622420854606,116.0
random_fl_dry_statistical,gpt-4o-mini-demo,underspecified,dry_season,statistical,A random Florida agricultural monitoring station drawn uniformly from the FAWN network (any of the ~50 stations statewide).,,2.622,6.545,12.454,454,6.8,8.0,9.2,2.3999999999999995,0.36669213139801365,9.832,0.85,3.040110827028038,0.4644936328537873,1.4774302496328928,3.511145374449339,0.5364622420854606,117.0
miami_annual_natural,gpt-4o-demo,specific_station,annual,natural,"My grandma lives in Miami, Florida. How much rain should she expect over the next year?",440,46.495,56.575,76.22999999999999,16,42.5,55.0,67.5,25.0,0.4418912947414936,29.734999999999992,0.75,6.611394355896975,0.11686070447895669,2.9718750000000003,8.993750000000002,0.15897039328325235,100.0
miami_annual_statistical,gpt-4o-demo,specific_station,annual,statistical,"A FAWN agricultural monitoring station in Miami-Dade County, Florida (Homestead, station 440).",440,46.495,56.575,76.22999999999999,16,42.5,55.0,67.5,25.0,0.4418912947414936,29.734999999999992,0.75,6.611394355896975,0.11686070447895669,2.9718750000000003,8.993750000000002,0.15897039328325235,101.0
gulf_city_annual_natural,gpt-4o-demo,regional_inference,annual,natural,"My grandma lives in a Gulf coast Florida city of about 100,000 people — not Miami or Tampa. How much rain should she expect over the next year?",480,38.4,53.99,63.43,11,41.0,54.0,67.0,26.0,0.48157066123356174,25.03,0.75,5.899641285431954,0.10927285211024179,2.4813636363636364,8.102727272727272,0.15007829732778796,102.0
gulf_city_annual_statistical,gpt-4o-demo,regional_inference,annual,statistical,"A Gulf coast Florida city with roughly 100,000 residents (North Port, FAWN station 480).",480,38.4,53.99,63.43,11,41.0,54.0,67.0,26.0,0.48157066123356174,25.03,0.75,5.899641285431954,0.10927285211024179,2.4813636363636364,8.102727272727272,0.15007829732778796,103.0
random_fl_annual_natural,gpt-4o-demo,underspecified,annual,natural,My grandma lives somewhere in Florida — I do not know the city. How much rain should she expect over the next year?,,39.61,50.55,64.07300000000001,618,35.0,50.0,65.0,30.0,0.5934718100890208,24.463000000000008,0.75,6.034074931810382,0.11936844573314308,2.6707605177993523,8.061877022653722,0.159483224978313,104.0
random_fl_annual_statistical,gpt-4o-demo,underspecified,annual,statistical,A random Florida agricultural monitoring station drawn uniformly from the FAWN network (any of the ~50 stations statewide).,,39.61,50.55,64.07300000000001,618,35.0,50.0,65.0,30.0,0.5934718100890208,24.463000000000008,0.75,6.034074931810382,0.11936844573314308,2.6707605177993523,8.061877022653722,0.159483224978313,105.0
miami_wet_natural,gpt-4o-demo,specific_station,wet_season,natural,"My grandma lives in Miami, Florida. How much rain should she expect from June through September?",440,24.909999999999997,35.39,45.17,16,24.0,33.0,42.0,18.0,0.5086182537439955,20.260000000000005,0.75,4.723883233049977,0.13348073560468995,2.1321875,6.909375000000001,0.19523523594235662,106.0
miami_wet_statistical,gpt-4o-demo,specific_station,wet_season,statistical,"A FAWN agricultural monitoring station in Miami-Dade County, Florida (Homestead, station 440).",440,24.909999999999997,35.39,45.17,16,24.0,33.0,42.0,18.0,0.5086182537439955,20.260000000000005,0.75,4.723883233049977,0.13348073560468995,2.1321875,6.909375000000001,0.19523523594235662,107.0
gulf_city_wet_natural,gpt-4o-demo,regional_inference,wet_season,natural,"My grandma lives in a Gulf coast Florida city of about 100,000 people — not Miami or Tampa. How much rain should she expect from June through September?",480,25.196,32.339999999999996,46.136,14,22.5,32.0,41.5,19.0,0.5875077303648732,20.94,0.75,4.791443397029112,0.14815842291370168,2.131428571428571,6.548571428571427,0.20249138616485554,108.0
gulf_city_wet_statistical,gpt-4o-demo,regional_inference,wet_season,statistical,"A Gulf coast Florida city with roughly 100,000 residents (North Port, FAWN station 480).",480,25.196,32.339999999999996,46.136,14,22.5,32.0,41.5,19.0,0.5875077303648732,20.94,0.75,4.791443397029112,0.14815842291370168,2.131428571428571,6.548571428571427,0.20249138616485554,109.0
random_fl_wet_natural,gpt-4o-demo,underspecified,wet_season,natural,My grandma lives somewhere in Florida — I do not know the city. How much rain should she expect from June through September?,,20.032,28.935000000000002,39.57900000000001,624,17.0,28.0,39.0,22.0,0.7603248660791428,19.547000000000008,0.75,4.431027065150503,0.15313727545016426,1.9658146367521363,6.143477564102564,0.21231994346302274,110.0
random_fl_wet_statistical,gpt-4o-demo,underspecified,wet_season,statistical,A random Florida agricultural monitoring station drawn uniformly from the FAWN network (any of the ~50 stations statewide).,,20.032,28.935000000000002,39.57900000000001,624,17.0,28.0,39.0,22.0,0.7603248660791428,19.547000000000008,0.75,4.431027065150503,0.15313727545016426,1.9658146367521363,6.143477564102564,0.21231994346302274,111.0
miami_dry_natural,gpt-4o-demo,specific_station,dry_season,natural,"My grandma lives in Miami, Florida. How much rain should she expect from December through February?",440,3.35,5.359999999999999,10.081,12,2.0,6.0,10.0,8.0,1.492537313432836,6.731,0.75,2.3930558247089,0.4464656389382277,1.0905555555555555,3.229999999999999,0.6026119402985074,112.0
miami_dry_statistical,gpt-4o-demo,specific_station,dry_season,statistical,"A FAWN agricultural monitoring station in Miami-Dade County, Florida (Homestead, station 440).",440,3.35,5.359999999999999,10.081,12,2.0,6.0,10.0,8.0,1.492537313432836,6.731,0.75,2.3930558247089,0.4464656389382277,1.0905555555555555,3.229999999999999,0.6026119402985074,113.0
gulf_city_dry_natural,gpt-4o-demo,regional_inference,dry_season,natural,"My grandma lives in a Gulf coast Florida city of about 100,000 people — not Miami or Tampa. How much rain should she expect from December through February?",480,2.241,4.525,10.646999999999998,8,2.5,7.0,11.5,9.0,1.9889502762430937,8.405999999999999,0.75,2.2529236708898774,0.4978836841745585,0.984375,3.5012500000000006,0.7737569060773481,114.0
gulf_city_dry_statistical,gpt-4o-demo,regional_inference,dry_season,statistical,"A Gulf coast Florida city with roughly 100,000 residents (North Port, FAWN station 480).",480,2.241,4.525,10.646999999999998,8,2.5,7.0,11.5,9.0,1.9889502762430937,8.405999999999999,0.75,2.2529236708898774,0.4978836841745585,0.984375,3.5012500000000006,0.7737569060773481,115.0
random_fl_dry_natural,gpt-4o-demo,underspecified,dry_season,natural,My grandma lives somewhere in Florida — I do not know the city. How much rain should she expect from December through February?,,2.622,6.545,12.454,454,1.5,8.0,14.5,13.0,1.9862490450725745,9.832,0.75,2.531292250699215,0.386752062750071,1.1211747430249632,3.511145374449339,0.5364622420854606,116.0
random_fl_dry_statistical,gpt-4o-demo,underspecified,dry_season,statistical,A random Florida agricultural monitoring station drawn uniformly from the FAWN network (any of the ~50 stations statewide).,,2.622,6.545,12.454,454,1.5,8.0,14.5,13.0,1.9862490450725745,9.832,0.75,2.531292250699215,0.386752062750071,1.1211747430249632,3.511145374449339,0.5364622420854606,117.0
