scenario_id,model,stratum,season,prompt_variant,location_description,fawn_station_id,target_p10,target_p50,target_p90,reference_year_count,p10,p50,p90,interval_width,relative_interval_width,target_interval_width,confidence,crps,crps_relative,mean_pinball_loss,median_abs_error,median_abs_error_relative,latency_ms
random_fl_wet_natural,gpt-4o-mini,underspecified,wet_season,natural,My grandma lives somewhere in Florida — I do not know the city. How much rain should she expect from June through September?,,20.032,28.935000000000002,39.57900000000001,624,15.0,30.0,45.0,30.0,1.0368066355624674,19.547000000000008,0.85,4.750344188262584,0.16417294585320835,2.0831116452991454,6.14415064102564,0.21234320515035907,1505.303299985826
random_fl_wet_statistical,gpt-4o-mini,underspecified,wet_season,statistical,A random Florida agricultural monitoring station drawn uniformly from the FAWN network (any of the ~50 stations statewide).,,20.032,28.935000000000002,39.57900000000001,624,15.0,25.0,35.0,20.0,0.6912044237083117,19.547000000000008,0.8,4.930143907139294,0.17038686390666297,2.2053392094017092,6.8809775641025634,0.23780810658726673,2421.1927999858744
miami_dry_natural,gpt-4o-mini,specific_station,dry_season,natural,"My grandma lives in Miami, Florida. How much rain should she expect from December through February?",440,3.35,5.359999999999999,10.081,12,3.0,5.5,8.0,5.0,0.9328358208955225,6.731,0.8,2.5008780272717317,0.46658172150592014,1.1688888888888889,3.1466666666666665,0.5870646766169154,1264.686599955894
miami_dry_statistical,gpt-4o-mini,specific_station,dry_season,statistical,"A FAWN agricultural monitoring station in Miami-Dade County, Florida (Homestead, station 440).",440,3.35,5.359999999999999,10.081,12,2.5,5.0,8.0,5.5,1.0261194029850746,6.731,0.85,2.521095938077852,0.4703537197906441,1.1777777777777778,3.183333333333333,0.5939054726368159,1651.4871999970637
gulf_city_dry_natural,gpt-4o-mini,regional_inference,dry_season,natural,"My grandma lives in a Gulf coast Florida city of about 100,000 people — not Miami or Tampa. How much rain should she expect from December through February?",480,2.241,4.525,10.646999999999998,8,5.0,10.0,15.0,10.0,2.209944751381215,8.405999999999999,0.8,3.4680230146880366,0.7664139258979086,1.536875,5.116250000000001,1.1306629834254145,1285.876100009773
gulf_city_dry_statistical,gpt-4o-mini,regional_inference,dry_season,statistical,"A Gulf coast Florida city with roughly 100,000 residents (North Port, FAWN station 480).",480,2.241,4.525,10.646999999999998,8,4.0,6.5,9.0,5.0,1.1049723756906076,8.405999999999999,0.8,2.3725700169760504,0.5243248656300663,1.0914583333333334,3.2512500000000006,0.7185082872928178,1644.939899968449
random_fl_dry_natural,gpt-4o-mini,underspecified,dry_season,natural,My grandma lives somewhere in Florida — I do not know the city. How much rain should she expect from December through February?,,2.622,6.545,12.454,454,5.0,10.0,15.0,10.0,1.5278838808250572,9.832,0.8,3.0356720286843655,0.4638154360098343,1.3500954478707783,4.3439647577092515,0.6637073732176091,1233.5822000168264
random_fl_dry_statistical,gpt-4o-mini,underspecified,dry_season,statistical,A random Florida agricultural monitoring station drawn uniformly from the FAWN network (any of the ~50 stations statewide).,,2.622,6.545,12.454,454,3.0,5.5,8.0,5.0,0.7639419404125286,9.832,0.85,2.6616617628281523,0.40667101036335407,1.246395007342144,3.425198237885463,0.5233305176295588,1297.5743999704719
miami_annual_natural,gpt-4o,specific_station,annual,natural,"My grandma lives in Miami, Florida. How much rain should she expect over the next year?",440,46.495,56.575,76.22999999999999,16,45.0,60.0,75.0,30.0,0.5302695536897923,29.734999999999992,0.8,6.460523017703384,0.11419395524000678,2.7608333333333333,9.2275,0.16310207688908526,1374.3449000176042
miami_annual_statistical,gpt-4o,specific_station,annual,statistical,"A FAWN agricultural monitoring station in Miami-Dade County, Florida (Homestead, station 440).",440,46.495,56.575,76.22999999999999,16,45.0,60.0,75.0,30.0,0.5302695536897923,29.734999999999992,0.8,6.460523017703384,0.11419395524000678,2.7608333333333333,9.2275,0.16310207688908526,1300.939799984917
gulf_city_annual_natural,gpt-4o,regional_inference,annual,natural,"My grandma lives in a Gulf coast Florida city of about 100,000 people — not Miami or Tampa. How much rain should she expect over the next year?",480,38.4,53.99,63.43,11,40.0,55.0,70.0,30.0,0.5556584552694943,25.03,0.8,6.100892571915744,0.11300041807586116,2.569242424242424,8.193636363636363,0.1517621108286046,1034.404399979394
gulf_city_annual_statistical,gpt-4o,regional_inference,annual,statistical,"A Gulf coast Florida city with roughly 100,000 residents (North Port, FAWN station 480).",480,38.4,53.99,63.43,11,45.0,55.0,65.0,20.0,0.3704389701796629,25.03,0.8,6.17766294101506,0.11442235489933432,2.7577272727272724,8.193636363636363,0.1517621108286046,2105.114699981641
random_fl_annual_natural,gpt-4o,underspecified,annual,natural,My grandma lives somewhere in Florida — I do not know the city. How much rain should she expect over the next year?,,39.61,50.55,64.07300000000001,618,40.0,55.0,70.0,30.0,0.5934718100890208,24.463000000000008,0.8,6.31079524862315,0.1248426359767191,2.7902319309600863,8.887540453074434,0.17581682399751603,1248.711300024297
random_fl_annual_statistical,gpt-4o,underspecified,annual,statistical,A random Florida agricultural monitoring station drawn uniformly from the FAWN network (any of the ~50 stations statewide).,,39.61,50.55,64.07300000000001,618,40.0,55.0,70.0,30.0,0.5934718100890208,24.463000000000008,0.8,6.31079524862315,0.1248426359767191,2.7902319309600863,8.887540453074434,0.17581682399751603,1492.659499985166
miami_wet_natural,gpt-4o,specific_station,wet_season,natural,"My grandma lives in Miami, Florida. How much rain should she expect from June through September?",440,24.909999999999997,35.39,45.17,16,30.0,45.0,60.0,30.0,0.8476970895733258,20.260000000000005,0.8,7.507387900543716,0.21213302911963028,3.2528125,11.041875000000001,0.31200551003108223,928.8673000410199
miami_wet_statistical,gpt-4o,specific_station,wet_season,statistical,"A FAWN agricultural monitoring station in Miami-Dade County, Florida (Homestead, station 440).",440,24.909999999999997,35.39,45.17,16,30.0,45.0,60.0,30.0,0.8476970895733258,20.260000000000005,0.8,7.507387900543716,0.21213302911963028,3.2528125,11.041875000000001,0.31200551003108223,1406.1144000152126
gulf_city_wet_natural,gpt-4o,regional_inference,wet_season,natural,"My grandma lives in a Gulf coast Florida city of about 100,000 people — not Miami or Tampa. How much rain should she expect from June through September?",480,25.196,32.339999999999996,46.136,14,25.0,40.0,55.0,30.0,0.927643784786642,20.94,0.8,5.801400470299359,0.1793877696443834,2.5911904761904756,8.94,0.2764378478664193,952.8949999948964
gulf_city_wet_statistical,gpt-4o,regional_inference,wet_season,statistical,"A Gulf coast Florida city with roughly 100,000 residents (North Port, FAWN station 480).",480,25.196,32.339999999999996,46.136,14,30.0,45.0,60.0,30.0,0.927643784786642,20.94,0.8,7.909199295735699,0.24456398564427026,3.3895238095238094,11.558571428571428,0.35740789822422475,5811.554699961562
random_fl_wet_natural,gpt-4o,underspecified,wet_season,natural,My grandma lives somewhere in Florida — I do not know the city. How much rain should she expect from June through September?,,20.032,28.935000000000002,39.57900000000001,624,30.0,45.0,60.0,30.0,1.0368066355624674,19.547000000000008,0.8,10.760133878106254,0.3718726068120357,4.788384081196581,15.93709935897436,0.5507896789000988,1354.8980000196025
random_fl_wet_statistical,gpt-4o,underspecified,wet_season,statistical,A random Florida agricultural monitoring station drawn uniformly from the FAWN network (any of the ~50 stations statewide).,,20.032,28.935000000000002,39.57900000000001,624,25.0,40.0,55.0,30.0,1.0368066355624674,19.547000000000008,0.8,7.641620617034046,0.26409609873972856,3.346872329059829,11.534823717948719,0.39864605902708544,1171.3381999870762
miami_dry_natural,gpt-4o,specific_station,dry_season,natural,"My grandma lives in Miami, Florida. How much rain should she expect from December through February?",440,3.35,5.359999999999999,10.081,12,3.5,6.5,10.0,6.5,1.2126865671641793,6.731,0.8,2.423731032576882,0.45218862548076166,1.0961111111111113,3.3133333333333326,0.6181592039800994,1042.1887999982573
miami_dry_statistical,gpt-4o,specific_station,dry_season,statistical,"A FAWN agricultural monitoring station in Miami-Dade County, Florida (Homestead, station 440).",440,3.35,5.359999999999999,10.081,12,2.5,5.0,8.5,6.0,1.119402985074627,6.731,0.8,2.4736046146777624,0.4614933982607766,1.1388888888888886,3.183333333333333,0.5939054726368159,1071.523500024341
gulf_city_dry_natural,gpt-4o,regional_inference,dry_season,natural,"My grandma lives in a Gulf coast Florida city of about 100,000 people — not Miami or Tampa. How much rain should she expect from December through February?",480,2.241,4.525,10.646999999999998,8,4.5,7.5,11.0,6.5,1.43646408839779,8.405999999999999,0.8,2.612400406418215,0.5773260566670089,1.2022916666666668,3.75125,0.8290055248618784,1208.5300999460742
gulf_city_dry_statistical,gpt-4o,regional_inference,dry_season,statistical,"A Gulf coast Florida city with roughly 100,000 residents (North Port, FAWN station 480).",480,2.241,4.525,10.646999999999998,8,3.5,6.0,9.5,6.0,1.3259668508287292,8.405999999999999,0.8,2.205787505425631,0.48746685202776374,0.9718749999999998,3.00125,0.6632596685082873,1491.8365000048652
random_fl_dry_natural,gpt-4o,underspecified,dry_season,natural,My grandma lives somewhere in Florida — I do not know the city. How much rain should she expect from December through February?,,2.622,6.545,12.454,454,4.5,7.5,12.0,7.5,1.145912910618793,9.832,0.8,2.5074103623867177,0.38310318753043815,1.139566813509545,3.4072246696035244,0.5205843651036707,1131.9251999957487
random_fl_dry_statistical,gpt-4o,underspecified,dry_season,statistical,A random Florida agricultural monitoring station drawn uniformly from the FAWN network (any of the ~50 stations statewide).,,2.622,6.545,12.454,454,3.5,6.5,10.0,6.5,0.9931245225362872,9.832,0.8,2.4409301035388777,0.372945775941769,1.11363436123348,3.3354185022026437,0.5096132165321076,1312.5457999994978
